movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
9754,Firewall,45000000,en,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.",18.186026,82800000.0,105.0,Released,5.6,267,53,Thriller,79,Village Roadshow Pictures,1,2006,37800000.0,0
1368,First Blood,15000000,en,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",63.071046,125212904.0,93.0,Released,7.2,1488,12,Adventure,41,Orion Pictures,1,1982,110212904.0,1
6520,First Knight,55000000,en,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",19.143321,127600435.0,134.0,Released,5.9,311,12,Adventure,441,Columbia Pictures Corporation,1,1995,72600435.0,1
118452,"First Love, Last Rites",300000,en,Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,0.374291,40542.0,94.0,Released,3.0,1,18,Drama,2813,Forensic Films,1,1998,-259458.0,0
24469,Fish Tank,3000000,en,Everything changes for 15 year old Mia when her mum brings home a new boyfriend.,12.68672,2357852.0,123.0,Released,6.9,250,18,Drama,288,BBC Films,1,2009,-642148.0,0
3683,Flags of Our Fathers,90000000,en,"There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen û John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes, who fought in the battle to take Iwo Jima from the Japanese.",23.9366,65900249.0,132.0,Released,6.7,526,18,Drama,27,DreamWorks SKG,1,2006,-24099751.0,0
8883,Flame & Citron,6500000,da,"""During Nazi occupation, red-headed Bent Faurschou-Hviid (""""Flame"""") and J°rgen Haagen Schmith (""""Citron""""), assassins in the Danish resistance, take orders from Winther, who's in direct contact with Allied leaders. One shoots, the other drives. Until 1944, they kill only Danes; then Winther gives orders to kill Germans. When a target tells Bent that Winther's using them to settle private scores, doubt sets in, complicated by Bent's relationship with the mysterious Kitty Selmer, who may be a double agent. Also, someone in their circle is a traitor. Can Bent and J°rgen kill an nber-target, evade capture, and survive the war? And is this heroism, naivetT, or mere hatred?""",7.028946,0.0,130.0,Released,6.8,68,18,Drama,118,Det Danske Filminstitut,1,2008,-6500000.0,0
3604,Flash Gordon,35000000,en,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth.",12.343507,27107960.0,111.0,Released,6.1,233,878,Science Fiction,10308,Dino De Laurentiis Company,1,1980,-7892040.0,0
14914,Flash of Genius,0,en,"In this David vs. Goliath drama based on a true story, college professor Robert Kearns (Greg Kinnear) goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers. Kearns doggedly pursues recognition for his invention, as well as the much-deserved financial rewards for the sake of his wife (Lauren Graham) and six kids.",3.350297,0.0,119.0,Released,6.3,59,18,Drama,33,Universal Pictures,1,2008,0.0,0
535,Flashdance,4000000,en,The popular 1980Æs dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. ItÆs her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.,18.422323,92921203.0,95.0,Released,6.1,302,18,Drama,4,Paramount Pictures,1,1983,88921203.0,1
1551,Flatliners,26000000,en,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life. A science fiction thriller from the early 1990's with a star studded cast.",24.114459,61489265.0,115.0,Released,6.3,404,18,Drama,441,Columbia Pictures Corporation,1,1990,35489265.0,1
31582,Flawless,0,en,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,5.271559,4488529.0,112.0,Released,5.9,56,18,Drama,8411,Metro-Goldwyn-Mayer (MGM),1,1999,4488529.0,1
18550,Fled,25000000,en,"During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",2.77255,17193231.0,98.0,Released,5.2,47,28,Action,8411,Metro-Goldwyn-Mayer (MGM),1,1996,-7806769.0,0
14012,Flicka,15000000,en,"A headstrong 16 year old Katy McLaughlin desires to work on her family's mountainside horse ranch, although her father insists she finish boarding school. Katy finds a mustang in the hills near her ranch. Katy then sets her mind to tame a mustang and prove to her father she can run the ranch. But when tragedy happens, it will take all the love and strength the family can muster to restore hope.",3.043589,21000000.0,95.0,Released,6.1,52,18,Drama,306,Twentieth Century Fox Film Corporation,1,2006,6000000.0,0
87502,Flight,31000000,en,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",42.213765,161772375.0,138.0,Released,6.5,2415,18,Drama,4,Paramount Pictures,1,2012,130772375.0,1
18886,Flight of the Intruder,35000000,en,"U.S. Navy pilot Lt. Jake Grafton and his bombardier buddy, Lt. Cmdr. Virgil Cole, are two soldiers embedded in the Vietnam War growing frustrated by the military's constraints on their missions. Despite the best efforts of their commanding officer, Cmdr. Frank Camparelli, to re-engage them, this disillusioned pair decide to take the war effort into their own hands with an explosive battle plan that could well get them court-martialed.",6.81729,0.0,115.0,Released,5.7,31,12,Adventure,4,Paramount Pictures,1,1991,-35000000.0,0
11866,Flight of the Phoenix,45000000,en,"""When an Amacor oil rig in the Gobi Desert of Mongolia proves unproductive, Captain Frank Towns and copilot """"A.J."""" are sent to shut the operation down. However, on their way to Beijing, a major dust storm forces them to ditch their C-119 Flying Boxcar in an uncharted area of the desert.""",20.374308,21009180.0,113.0,Released,5.7,276,12,Adventure,306,Twentieth Century Fox Film Corporation,1,2004,-23990820.0,0
9315,Flightplan,55000000,en,"A claustrophobic, Hitchcockian thriller. A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet the child vanishes and nobody admits she was ever on that plane.",32.05145,223387299.0,98.0,Released,6.1,772,18,Drama,23,Imagine Entertainment,1,2005,168387299.0,1
43949,Flipped,14000000,en,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",24.210698,1755212.0,89.0,Released,7.4,418,18,Drama,86256,Reiner / Greisman Productions,1,2010,-12244788.0,0
36355,Flipper,25530000,en,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",4.475007,20080020.0,95.0,Released,5.3,84,12,Adventure,33,Universal Pictures,1,1996,-5449980.0,0
2074,Flirting with Disaster,7000000,en,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",5.500324,14702438.0,92.0,Released,6.3,66,35,Comedy,14,Miramax Films,1,1996,7702438.0,1
315664,Florence Foster Jenkins,29000000,en,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice.",19.237254,48902953.0,110.0,Released,6.6,392,18,Drama,288,BBC Films,1,2016,19902953.0,0
9574,Flubber,80000000,en,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",11.50396,177977226.0,93.0,Released,5.3,695,35,Comedy,2,Walt Disney Pictures,1,1997,97977226.0,1
11619,Flushed Away,149000000,en,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.",22.550135,64459316.0,85.0,Released,6.0,874,12,Adventure,297,Aardman Animations,1,2006,-84540684.0,0
133698,Fly Me to the Moon,0,fr,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the alter with a random stranger before marrying her boyfriend.",11.60921,0.0,104.0,Released,5.6,194,35,Comedy,3823,TF1 Films Production,1,2012,0.0,0
9664,Flyboys,60000000,en,"The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",13.155999,17800000.0,140.0,Released,6.3,271,12,Adventure,289,Ingenious Film Partners,1,2006,-42200000.0,0
256591,Focus,50100000,en,"Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.",59.634029,153962963.0,105.0,Released,6.7,2542,18,Drama,21914,Kramer & Sigman Films,1,2015,103862963.0,1
